algorithm,seed,episode,cumulative_steps,eval_return,eval_return_std,eval_success_rate,eval_episode_length,setting
Expected SARSA,4,4800,74670,0.29,0.4560480215720686,0.29,26.03,slippery
Expected SARSA,4,5000,79948,0.45,0.5,0.45,28.32,slippery
Expected SARSA,5,1,18,0.01,0.09999999999999999,0.01,7.94,slippery
Expected SARSA,5,200,1454,0.07,0.2564323999762428,0.07,11.16,slippery
Expected SARSA,5,400,2947,0.14,0.34873508801977704,0.14,20.29,slippery
Expected SARSA,5,600,4524,0.15,0.3588702812826367,0.15,12.78,slippery
Expected SARSA,5,800,6064,0.17,0.3775251680686369,0.17,20.33,slippery
Expected SARSA,5,1000,7692,0.08,0.2726599243442907,0.08,8.4,slippery
Expected SARSA,5,1200,9440,0.14,0.34873508801977704,0.14,13.76,slippery
Expected SARSA,5,1400,11043,0.12,0.3265986323710904,0.12,13.52,slippery
Expected SARSA,5,1600,12871,0.12,0.3265986323710904,0.12,12.83,slippery
Expected SARSA,5,1800,14786,0.18,0.38612291966536916,0.18,23.06,slippery
Expected SARSA,5,2000,16789,0.11,0.31446603773522014,0.11,9.04,slippery
Expected SARSA,5,2200,19083,0.07,0.25643239997624273,0.07,15.0,slippery
Expected SARSA,5,2400,21451,0.14,0.348735088019777,0.14,19.38,slippery
Expected SARSA,5,2600,23765,0.32,0.4688261722621506,0.32,20.95,slippery
Expected SARSA,5,2800,26432,0.21,0.40936018074033237,0.21,19.3,slippery
Expected SARSA,5,3000,29019,0.17,0.3775251680686369,0.17,12.69,slippery
Expected SARSA,5,3200,31775,0.17,0.3775251680686369,0.17,14.77,slippery
Expected SARSA,5,3400,35103,0.29,0.4560480215720686,0.29,21.26,slippery
Expected SARSA,5,3600,38688,0.67,0.47258156262526074,0.67,42.82,slippery
Expected SARSA,5,3800,43476,0.54,0.5009082659620331,0.54,27.38,slippery
Expected SARSA,5,4000,49187,0.15,0.3588702812826367,0.15,15.59,slippery
Expected SARSA,5,4200,54973,0.25,0.4351941398892446,0.25,18.26,slippery
Expected SARSA,5,4400,60906,0.73,0.4461960433384737,0.73,41.06,slippery
Expected SARSA,5,4600,67862,0.29,0.45604802157206864,0.29,29.28,slippery
Expected SARSA,5,4800,74846,0.61,0.4902071300001973,0.61,31.59,slippery
Expected SARSA,5,5000,80997,0.55,0.5,0.55,32.3,slippery
Expected SARSA,6,1,3,0.02,0.14070529413628968,0.02,7.93,slippery
Expected SARSA,6,200,1553,0.03,0.1714466079977653,0.03,7.6,slippery
Expected SARSA,6,400,3063,0.1,0.30151134457776363,0.1,10.12,slippery
Expected SARSA,6,600,4690,0.06,0.238683256575942,0.06,16.17,slippery
Expected SARSA,6,800,6265,0.06,0.238683256575942,0.06,9.48,slippery
Expected SARSA,6,1000,7801,0.11,0.3144660377352202,0.11,9.18,slippery
Expected SARSA,6,1200,9316,0.11,0.3144660377352202,0.11,7.77,slippery
Expected SARSA,6,1400,11009,0.16,0.3684529491774706,0.16,12.24,slippery
Expected SARSA,6,1600,12903,0.1,0.30151134457776363,0.1,9.85,slippery
Expected SARSA,6,1800,14848,0.14,0.348735088019777,0.14,11.57,slippery
Expected SARSA,6,2000,17053,0.19,0.3942772444036626,0.19,18.65,slippery
Expected SARSA,6,2200,19506,0.28,0.4512608598542128,0.28,23.12,slippery
Expected SARSA,6,2400,21862,0.15,0.35887028128263665,0.15,19.34,slippery
Expected SARSA,6,2600,24028,0.05,0.2190429135575903,0.05,7.86,slippery
Expected SARSA,6,2800,26820,0.37,0.4852365870939097,0.37,21.94,slippery
Expected SARSA,6,3000,29679,0.65,0.4793724854411022,0.65,37.45,slippery
Expected SARSA,6,3200,32402,0.18,0.38612291966536916,0.18,13.52,slippery
Expected SARSA,6,3400,35993,0.22,0.41633319989322654,0.22,27.32,slippery
Expected SARSA,6,3600,39746,0.66,0.47609522856952335,0.66,42.23,slippery
Expected SARSA,6,3800,45028,0.49,0.5024183937956914,0.49,32.71,slippery
Expected SARSA,6,4000,50307,0.51,0.5024183937956913,0.51,30.69,slippery
Expected SARSA,6,4200,56947,0.55,0.5,0.55,38.86,slippery
Expected SARSA,6,4400,63009,0.35,0.4793724854411022,0.35,32.03,slippery
Expected SARSA,6,4600,69555,0.47,0.5016135580465918,0.47,33.51,slippery
Expected SARSA,6,4800,74813,0.13,0.3379976689896311,0.13,18.94,slippery
Expected SARSA,6,5000,79947,0.43,0.497569851956243,0.43,26.07,slippery
Expected SARSA,7,1,6,0.03,0.1714466079977653,0.03,8.38,slippery
Expected SARSA,7,200,1567,0.11,0.31446603773522014,0.11,4.62,slippery
Expected SARSA,7,400,3105,0.13,0.3379976689896311,0.13,11.06,slippery
Expected SARSA,7,600,4651,0.09,0.2876234912646614,0.09,10.67,slippery
Expected SARSA,7,800,6291,0.18,0.38612291966536916,0.18,15.91,slippery
Expected SARSA,7,1000,7956,0.29,0.4560480215720686,0.29,26.86,slippery
Expected SARSA,7,1200,9840,0.31,0.46482319871173167,0.31,13.61,slippery
Expected SARSA,7,1400,11665,0.3,0.4605661864718382,0.3,20.02,slippery
Expected SARSA,7,1600,13622,0.12,0.32659863237109044,0.12,9.34,slippery
Expected SARSA,7,1800,15568,0.32,0.4688261722621506,0.32,26.06,slippery
Expected SARSA,7,2000,17634,0.27,0.4461960433384737,0.27,23.91,slippery
Expected SARSA,7,2200,19763,0.23,0.42295258468165076,0.23,27.86,slippery
Expected SARSA,7,2400,22013,0.41,0.4943110704237103,0.41,35.09,slippery
Expected SARSA,7,2600,24533,0.08,0.2726599243442907,0.08,10.38,slippery
Expected SARSA,7,2800,27173,0.27,0.44619604333847374,0.27,22.13,slippery
Expected SARSA,7,3000,30117,0.76,0.42923469599092784,0.76,40.53,slippery
Expected SARSA,7,3200,33414,0.24,0.42923469599092784,0.24,23.36,slippery
Expected SARSA,7,3400,37071,0.47,0.5016135580465918,0.47,31.28,slippery
Expected SARSA,7,3600,41089,0.09,0.2876234912646614,0.09,10.21,slippery
Expected SARSA,7,3800,45926,0.38,0.4878317312145634,0.38,27.71,slippery
Expected SARSA,7,4000,51491,0.62,0.4878317312145634,0.62,46.68,slippery
Expected SARSA,7,4200,56584,0.24,0.42923469599092784,0.24,18.84,slippery
Expected SARSA,7,4400,61489,0.53,0.5016135580465918,0.53,36.11,slippery
Expected SARSA,7,4600,67583,0.51,0.5024183937956914,0.51,33.94,slippery
Expected SARSA,7,4800,73060,0.58,0.4960449637488583,0.58,42.96,slippery
Expected SARSA,7,5000,78911,0.57,0.497569851956243,0.57,31.23,slippery
Expected SARSA,8,1,10,0.03,0.1714466079977653,0.03,7.39,slippery
Expected SARSA,8,200,1531,0.16,0.3684529491774706,0.16,12.19,slippery
Expected SARSA,8,400,3122,0.08,0.27265992434429076,0.08,10.69,slippery
Expected SARSA,8,600,4675,0.11,0.3144660377352202,0.11,14.57,slippery
Expected SARSA,8,800,6356,0.09,0.2876234912646614,0.09,7.29,slippery
Expected SARSA,8,1000,7985,0.13,0.3379976689896311,0.13,19.59,slippery
Expected SARSA,8,1200,9613,0.16,0.3684529491774707,0.16,16.88,slippery
Expected SARSA,8,1400,11472,0.15,0.3588702812826367,0.15,14.82,slippery
Expected SARSA,8,1600,13269,0.2,0.40201512610368484,0.2,9.48,slippery
Expected SARSA,8,1800,15135,0.08,0.27265992434429076,0.08,7.37,slippery
Expected SARSA,8,2000,17210,0.14,0.348735088019777,0.14,12.73,slippery
Expected SARSA,8,2200,19122,0.29,0.45604802157206864,0.29,21.97,slippery
Expected SARSA,8,2400,21176,0.28,0.4512608598542129,0.28,19.88,slippery
Expected SARSA,8,2600,23300,0.56,0.49888765156985887,0.56,32.76,slippery
Expected SARSA,8,2800,26114,0.16,0.3684529491774706,0.16,14.65,slippery
Expected SARSA,8,3000,28625,0.29,0.4560480215720686,0.29,14.99,slippery
Expected SARSA,8,3200,31071,0.23,0.4229525846816507,0.23,18.54,slippery
Expected SARSA,8,3400,34341,0.44,0.4988876515698589,0.44,38.39,slippery
Expected SARSA,8,3600,38582,0.58,0.49604496374885826,0.58,37.13,slippery
Expected SARSA,8,3800,43819,0.23,0.4229525846816507,0.23,21.24,slippery
Expected SARSA,8,4000,50378,0.69,0.46482319871173167,0.69,40.15,slippery
Expected SARSA,8,4200,57019,0.35,0.4793724854411022,0.35,26.52,slippery
Expected SARSA,8,4400,62742,0.46,0.5009082659620331,0.46,27.44,slippery
Expected SARSA,8,4600,68502,0.5,0.502518907629606,0.5,24.33,slippery
Expected SARSA,8,4800,74985,0.49,0.5024183937956913,0.49,32.38,slippery
Expected SARSA,8,5000,82277,0.58,0.49604496374885826,0.58,42.57,slippery
Expected SARSA,9,1,9,0.03,0.1714466079977653,0.03,7.46,slippery
Expected SARSA,9,200,1521,0.11,0.31446603773522014,0.11,9.67,slippery
Expected SARSA,9,400,2957,0.04,0.19694638556693236,0.04,6.33,slippery
Expected SARSA,9,600,4526,0.01,0.09999999999999999,0.01,5.21,slippery
Expected SARSA,9,800,6258,0.05,0.2190429135575903,0.05,10.32,slippery
Expected SARSA,9,1000,7943,0.21,0.40936018074033237,0.21,25.31,slippery
Expected SARSA,9,1200,9815,0.17,0.3775251680686369,0.17,14.69,slippery
Expected SARSA,9,1400,11639,0.09,0.2876234912646614,0.09,15.11,slippery
Expected SARSA,9,1600,13463,0.06,0.23868325657594203,0.06,13.25,slippery
Expected SARSA,9,1800,15407,0.37,0.4852365870939097,0.37,38.99,slippery
Expected SARSA,9,2000,17339,0.2,0.4020151261036849,0.2,28.49,slippery
Expected SARSA,9,2200,19633,0.11,0.31446603773522014,0.11,14.1,slippery
Expected SARSA,9,2400,21931,0.57,0.497569851956243,0.57,34.93,slippery
Expected SARSA,9,2600,24582,0.16,0.3684529491774707,0.16,8.74,slippery
Expected SARSA,9,2800,27096,0.17,0.3775251680686369,0.17,20.71,slippery
Expected SARSA,9,3000,30054,0.69,0.4648231987117317,0.69,43.87,slippery
Expected SARSA,9,3200,33785,0.6,0.49236596391733095,0.6,46.73,slippery
Expected SARSA,9,3400,37028,0.4,0.49236596391733095,0.4,23.96,slippery
Expected SARSA,9,3600,40418,0.63,0.4852365870939097,0.63,46.42,slippery
Expected SARSA,9,3800,45112,0.48,0.5021167315686782,0.48,26.35,slippery
Expected SARSA,9,4000,51147,0.33,0.4725815626252608,0.33,24.32,slippery
Expected SARSA,9,4200,57688,0.21,0.40936018074033237,0.21,14.78,slippery
Expected SARSA,9,4400,63505,0.34,0.47609522856952335,0.34,30.47,slippery
Expected SARSA,9,4600,69284,0.51,0.5024183937956914,0.51,30.72,slippery
Expected SARSA,9,4800,75211,0.46,0.5009082659620331,0.46,31.35,slippery
Expected SARSA,9,5000,81792,0.74,0.44084400227680803,0.74,39.53,slippery
Expected SARSA,10,1,6,0.02,0.14070529413628965,0.02,8.62,slippery
Expected SARSA,10,200,1636,0.17,0.3775251680686369,0.17,13.99,slippery
Expected SARSA,10,400,3146,0.13,0.3379976689896311,0.13,16.88,slippery
Expected SARSA,10,600,4815,0.1,0.30151134457776363,0.1,14.78,slippery
Expected SARSA,10,800,6332,0.19,0.3942772444036625,0.19,20.35,slippery
Expected SARSA,10,1000,8036,0.14,0.348735088019777,0.14,12.95,slippery
Expected SARSA,10,1200,9798,0.2,0.40201512610368484,0.2,26.97,slippery
Expected SARSA,10,1400,11622,0.05,0.2190429135575903,0.05,11.21,slippery
Expected SARSA,10,1600,13441,0.04,0.19694638556693236,0.04,8.55,slippery
Expected SARSA,10,1800,15452,0.18,0.38612291966536916,0.18,11.38,slippery
Expected SARSA,10,2000,17302,0.15,0.3588702812826367,0.15,15.66,slippery
Expected SARSA,10,2200,19327,0.31,0.4648231987117317,0.31,21.59,slippery
Expected SARSA,10,2400,21592,0.42,0.49604496374885826,0.42,25.88,slippery
Expected SARSA,10,2600,23932,0.29,0.45604802157206864,0.29,21.37,slippery
Expected SARSA,10,2800,26406,0.36,0.48241815132442184,0.36,30.31,slippery
Expected SARSA,10,3000,29197,0.16,0.3684529491774707,0.16,24.7,slippery
Expected SARSA,10,3200,32035,0.34,0.47609522856952335,0.34,25.68,slippery
Expected SARSA,10,3400,35528,0.38,0.48783173121456336,0.38,34.55,slippery
Expected SARSA,10,3600,39083,0.24,0.4292346959909279,0.24,24.41,slippery
Expected SARSA,10,3800,43073,0.47,0.5016135580465918,0.47,30.93,slippery
Expected SARSA,10,4000,48829,0.57,0.497569851956243,0.57,33.88,slippery
Expected SARSA,10,4200,56249,0.61,0.4902071300001973,0.61,41.09,slippery
Expected SARSA,10,4400,60910,0.1,0.30151134457776363,0.1,16.2,slippery
Expected SARSA,10,4600,67675,0.56,0.49888765156985887,0.56,38.47,slippery
Expected SARSA,10,4800,75038,0.73,0.44619604333847374,0.73,43.34,slippery
Expected SARSA,10,5000,82848,0.76,0.42923469599092784,0.76,43.91,slippery
Expected SARSA,11,1,3,0.03,0.1714466079977653,0.03,6.63,slippery
Expected SARSA,11,200,1454,0.18,0.38612291966536916,0.18,22.51,slippery
Expected SARSA,11,400,3049,0.03,0.1714466079977653,0.03,9.76,slippery
Expected SARSA,11,600,4740,0.08,0.2726599243442907,0.08,11.74,slippery
Expected SARSA,11,800,6398,0.2,0.4020151261036849,0.2,29.0,slippery
Expected SARSA,11,1000,8043,0.06,0.238683256575942,0.06,11.11,slippery
Expected SARSA,11,1200,9772,0.24,0.42923469599092784,0.24,19.86,slippery
Expected SARSA,11,1400,11552,0.11,0.31446603773522014,0.11,16.45,slippery
Expected SARSA,11,1600,13398,0.16,0.3684529491774707,0.16,13.11,slippery
Expected SARSA,11,1800,15311,0.12,0.32659863237109044,0.12,10.6,slippery
Expected SARSA,11,2000,17443,0.12,0.32659863237109044,0.12,12.53,slippery
Expected SARSA,11,2200,19797,0.12,0.32659863237109044,0.12,17.67,slippery
Expected SARSA,11,2400,22094,0.31,0.4648231987117317,0.31,20.65,slippery
Expected SARSA,11,2600,24560,0.56,0.4988876515698589,0.56,35.36,slippery
Expected SARSA,11,2800,27199,0.46,0.5009082659620331,0.46,23.14,slippery
Expected SARSA,11,3000,29717,0.43,0.497569851956243,0.43,27.51,slippery
Expected SARSA,11,3200,32632,0.42,0.49604496374885826,0.42,30.87,slippery
Expected SARSA,11,3400,36063,0.4,0.49236596391733095,0.4,26.93,slippery
Expected SARSA,11,3600,39638,0.2,0.40201512610368484,0.2,15.57,slippery
Expected SARSA,11,3800,43442,0.5,0.502518907629606,0.5,33.63,slippery
Expected SARSA,11,4000,49138,0.47,0.5016135580465918,0.47,30.09,slippery
Expected SARSA,11,4200,57006,0.71,0.4560480215720686,0.71,41.95,slippery
Expected SARSA,11,4400,63679,0.49,0.5024183937956913,0.49,31.15,slippery
Expected SARSA,11,4600,70164,0.71,0.4560480215720687,0.71,44.47,slippery
Expected SARSA,11,4800,76386,0.7,0.4605661864718382,0.7,46.2,slippery
Expected SARSA,11,5000,83780,0.79,0.40936018074033237,0.79,42.04,slippery
Expected SARSA,12,1,41,0.02,0.14070529413628965,0.02,8.52,slippery
Expected SARSA,12,200,1534,0.05,0.21904291355759034,0.05,9.21,slippery
Expected SARSA,12,400,3125,0.05,0.2190429135575903,0.05,8.1,slippery
Expected SARSA,12,600,4763,0.14,0.34873508801977704,0.14,15.92,slippery
Expected SARSA,12,800,6308,0.12,0.32659863237109044,0.12,18.9,slippery
Expected SARSA,12,1000,8042,0.04,0.19694638556693236,0.04,6.69,slippery
Expected SARSA,12,1200,9803,0.08,0.2726599243442907,0.08,6.61,slippery
Expected SARSA,12,1400,11585,0.27,0.4461960433384737,0.27,27.23,slippery
Expected SARSA,12,1600,13653,0.2,0.40201512610368484,0.2,18.0,slippery
Expected SARSA,12,1800,15537,0.24,0.42923469599092784,0.24,14.73,slippery
Expected SARSA,12,2000,17324,0.14,0.348735088019777,0.14,15.94,slippery
Expected SARSA,12,2200,19415,0.26,0.4408440022768081,0.26,30.92,slippery
Expected SARSA,12,2400,21659,0.72,0.4512608598542129,0.72,34.82,slippery
Expected SARSA,12,2600,23968,0.26,0.4408440022768081,0.26,20.36,slippery
Expected SARSA,12,2800,26556,0.41,0.4943110704237103,0.41,25.03,slippery
Expected SARSA,12,3000,29206,0.17,0.3775251680686369,0.17,17.99,slippery
Expected SARSA,12,3200,32124,0.22,0.4163331998932266,0.22,18.63,slippery
Expected SARSA,12,3400,35380,0.54,0.5009082659620331,0.54,31.9,slippery
Expected SARSA,12,3600,39316,0.76,0.42923469599092784,0.76,37.76,slippery
Expected SARSA,12,3800,44259,0.46,0.5009082659620331,0.46,25.2,slippery
Expected SARSA,12,4000,49256,0.68,0.4688261722621507,0.68,39.25,slippery
Expected SARSA,12,4200,54875,0.77,0.42295258468165076,0.77,33.15,slippery
Expected SARSA,12,4400,62061,0.59,0.4943110704237103,0.59,31.98,slippery
Expected SARSA,12,4600,67290,0.48,0.5021167315686782,0.48,28.25,slippery
Expected SARSA,12,4800,72952,0.6,0.49236596391733095,0.6,27.99,slippery
Expected SARSA,12,5000,79041,0.42,0.49604496374885826,0.42,28.34,slippery
Expected SARSA,13,1,5,0.02,0.14070529413628968,0.02,7.33,slippery
Expected SARSA,13,200,1423,0.06,0.238683256575942,0.06,8.42,slippery
Expected SARSA,13,400,3020,0.01,0.09999999999999999,0.01,7.7,slippery
Expected SARSA,13,600,4486,0.33,0.4725815626252608,0.33,31.05,slippery
Expected SARSA,13,800,6004,0.15,0.3588702812826367,0.15,17.73,slippery
Expected SARSA,13,1000,7727,0.09,0.2876234912646614,0.09,13.87,slippery
Expected SARSA,13,1200,9417,0.16,0.3684529491774707,0.16,17.92,slippery
Expected SARSA,13,1400,11179,0.09,0.2876234912646614,0.09,9.37,slippery
Expected SARSA,13,1600,13219,0.14,0.348735088019777,0.14,15.32,slippery
Expected SARSA,13,1800,15126,0.22,0.4163331998932266,0.22,16.55,slippery
Expected SARSA,13,2000,16859,0.13,0.3379976689896311,0.13,11.21,slippery
Expected SARSA,13,2200,18961,0.13,0.33799766898963113,0.13,20.87,slippery
Expected SARSA,13,2400,21126,0.42,0.49604496374885826,0.42,22.06,slippery
Expected SARSA,13,2600,23804,0.56,0.4988876515698589,0.56,36.75,slippery
Expected SARSA,13,2800,26488,0.56,0.49888765156985887,0.56,33.04,slippery
Expected SARSA,13,3000,29377,0.35,0.4793724854411022,0.35,31.93,slippery
Expected SARSA,13,3200,32376,0.21,0.40936018074033237,0.21,17.95,slippery
Expected SARSA,13,3400,35812,0.75,0.4351941398892446,0.75,37.44,slippery
Expected SARSA,13,3600,39933,0.72,0.4512608598542128,0.72,41.93,slippery
Expected SARSA,13,3800,44313,0.52,0.5021167315686782,0.52,38.47,slippery
Expected SARSA,13,4000,49944,0.7,0.4605661864718382,0.7,39.48,slippery
Expected SARSA,13,4200,56866,0.72,0.4512608598542128,0.72,40.57,slippery
Expected SARSA,13,4400,63322,0.74,0.4408440022768081,0.74,37.56,slippery
Expected SARSA,13,4600,67881,0.54,0.5009082659620331,0.54,30.52,slippery
Expected SARSA,13,4800,73491,0.44,0.4988876515698589,0.44,26.24,slippery
Expected SARSA,13,5000,80064,0.5,0.502518907629606,0.5,33.74,slippery
Expected SARSA,14,1,11,0.01,0.09999999999999999,0.01,7.9,slippery
Expected SARSA,14,200,1585,0.34,0.4760952285695233,0.34,33.32,slippery
Expected SARSA,14,400,3023,0.09,0.2876234912646614,0.09,9.77,slippery
Expected SARSA,14,600,4654,0.13,0.3379976689896311,0.13,9.72,slippery
Expected SARSA,14,800,6128,0.27,0.4461960433384737,0.27,22.77,slippery
Expected SARSA,14,1000,7819,0.14,0.348735088019777,0.14,13.52,slippery
Expected SARSA,14,1200,9557,0.13,0.33799766898963113,0.13,12.79,slippery
Expected SARSA,14,1400,11337,0.17,0.3775251680686369,0.17,14.12,slippery
Expected SARSA,14,1600,13186,0.12,0.3265986323710904,0.12,13.28,slippery
Expected SARSA,14,1800,15229,0.21,0.40936018074033237,0.21,23.51,slippery
Expected SARSA,14,2000,17298,0.21,0.40936018074033237,0.21,22.44,slippery
Expected SARSA,14,2200,19221,0.26,0.44084400227680803,0.26,26.16,slippery
Expected SARSA,14,2400,21411,0.28,0.4512608598542129,0.28,26.4,slippery
Expected SARSA,14,2600,23765,0.23,0.42295258468165076,0.23,22.2,slippery
Expected SARSA,14,2800,26335,0.41,0.49431107042371025,0.41,30.3,slippery
Expected SARSA,14,3000,29216,0.26,0.44084400227680803,0.26,26.1,slippery
Expected SARSA,14,3200,31992,0.13,0.3379976689896311,0.13,18.11,slippery
Expected SARSA,14,3400,35200,0.42,0.49604496374885826,0.42,32.58,slippery
Expected SARSA,14,3600,39034,0.67,0.47258156262526085,0.67,38.43,slippery
Expected SARSA,14,3800,43403,0.4,0.49236596391733095,0.4,28.23,slippery
Expected SARSA,14,4000,48248,0.36,0.4824181513244218,0.36,22.49,slippery
Expected SARSA,14,4200,54485,0.7,0.4605661864718382,0.7,38.8,slippery
Expected SARSA,14,4400,60134,0.56,0.4988876515698589,0.56,44.67,slippery
Expected SARSA,14,4600,67983,0.67,0.47258156262526074,0.67,44.84,slippery
Expected SARSA,14,4800,75549,0.16,0.3684529491774706,0.16,14.82,slippery
Expected SARSA,14,5000,82194,0.7,0.4605661864718383,0.7,40.93,slippery
Expected SARSA,15,1,2,0.02,0.14070529413628968,0.02,7.36,slippery
Expected SARSA,15,200,1629,0.06,0.23868325657594203,0.06,5.75,slippery
Expected SARSA,15,400,3241,0.05,0.2190429135575903,0.05,6.73,slippery
Expected SARSA,15,600,4903,0.2,0.4020151261036849,0.2,14.9,slippery
Expected SARSA,15,800,6437,0.09,0.2876234912646614,0.09,7.86,slippery
Expected SARSA,15,1000,8036,0.07,0.2564323999762428,0.07,13.15,slippery
Expected SARSA,15,1200,9757,0.48,0.5021167315686782,0.48,32.64,slippery
Expected SARSA,15,1400,11596,0.22,0.41633319989322654,0.22,25.4,slippery
Expected SARSA,15,1600,13484,0.24,0.42923469599092784,0.24,20.41,slippery
Expected SARSA,15,1800,15509,0.18,0.38612291966536916,0.18,11.76,slippery
Expected SARSA,15,2000,17471,0.19,0.3942772444036626,0.19,21.36,slippery
Expected SARSA,15,2200,19495,0.3,0.4605661864718382,0.3,23.03,slippery
Expected SARSA,15,2400,21932,0.21,0.40936018074033237,0.21,19.07,slippery
Expected SARSA,15,2600,24392,0.7,0.4605661864718382,0.7,38.73,slippery
Expected SARSA,15,2800,27241,0.11,0.31446603773522014,0.11,11.77,slippery
Expected SARSA,15,3000,29955,0.76,0.42923469599092784,0.76,43.21,slippery
Expected SARSA,15,3200,33154,0.54,0.5009082659620331,0.54,35.99,slippery
Expected SARSA,15,3400,36232,0.17,0.3775251680686369,0.17,13.13,slippery
Expected SARSA,15,3600,40280,0.32,0.4688261722621506,0.32,19.38,slippery
Expected SARSA,15,3800,44372,0.65,0.4793724854411022,0.65,33.49,slippery
Expected SARSA,15,4000,49682,0.11,0.3144660377352202,0.11,7.9,slippery
Expected SARSA,15,4200,54737,0.45,0.5,0.45,23.43,slippery
Expected SARSA,15,4400,60963,0.38,0.48783173121456336,0.38,27.16,slippery
Expected SARSA,15,4600,67084,0.7,0.4605661864718382,0.7,42.1,slippery
Expected SARSA,15,4800,74441,0.72,0.4512608598542128,0.72,35.8,slippery
Expected SARSA,15,5000,81961,0.65,0.4793724854411022,0.65,37.03,slippery
Expected SARSA,16,1,4,0.01,0.09999999999999999,0.01,7.13,slippery
Expected SARSA,16,200,1587,0.08,0.2726599243442907,0.08,13.07,slippery
Expected SARSA,16,400,3150,0.02,0.14070529413628968,0.02,8.73,slippery
Expected SARSA,16,600,4534,0.19,0.3942772444036625,0.19,29.58,slippery
Expected SARSA,16,800,6206,0.26,0.4408440022768081,0.26,24.38,slippery
Expected SARSA,16,1000,7788,0.04,0.1969463855669324,0.04,6.37,slippery
Expected SARSA,16,1200,9449,0.03,0.17144660799776532,0.03,8.38,slippery
Expected SARSA,16,1400,11289,0.11,0.3144660377352202,0.11,13.5,slippery
Expected SARSA,16,1600,13095,0.13,0.33799766898963113,0.13,11.21,slippery
Expected SARSA,16,1800,15171,0.08,0.2726599243442907,0.08,9.89,slippery
Expected SARSA,16,2000,17005,0.42,0.49604496374885826,0.42,27.85,slippery
Expected SARSA,16,2200,19058,0.35,0.4793724854411022,0.35,26.22,slippery
Expected SARSA,16,2400,21241,0.09,0.2876234912646614,0.09,10.19,slippery
Expected SARSA,16,2600,23547,0.11,0.31446603773522014,0.11,10.55,slippery
Expected SARSA,16,2800,26152,0.37,0.48523658709390977,0.37,23.1,slippery
Expected SARSA,16,3000,29124,0.5,0.502518907629606,0.5,30.45,slippery
Expected SARSA,16,3200,31989,0.46,0.5009082659620331,0.46,31.27,slippery
Expected SARSA,16,3400,35204,0.49,0.5024183937956914,0.49,32.05,slippery
Expected SARSA,16,3600,39409,0.23,0.42295258468165076,0.23,13.01,slippery
Expected SARSA,16,3800,43328,0.43,0.497569851956243,0.43,27.88,slippery
Expected SARSA,16,4000,48148,0.47,0.5016135580465918,0.47,25.13,slippery
Expected SARSA,16,4200,53801,0.71,0.45604802157206864,0.71,41.43,slippery
Expected SARSA,16,4400,61197,0.83,0.3775251680686369,0.83,41.72,slippery
Expected SARSA,16,4600,67939,0.5,0.502518907629606,0.5,29.12,slippery
Expected SARSA,16,4800,74502,0.58,0.49604496374885826,0.58,38.66,slippery
Expected SARSA,16,5000,81893,0.27,0.4461960433384737,0.27,23.51,slippery
Expected SARSA,17,1,3,0.02,0.14070529413628968,0.02,7.95,slippery
Expected SARSA,17,200,1523,0.03,0.1714466079977653,0.03,7.13,slippery
Expected SARSA,17,400,3013,0.05,0.2190429135575903,0.05,8.17,slippery
Expected SARSA,17,600,4487,0.03,0.1714466079977653,0.03,6.01,slippery
Expected SARSA,17,800,6186,0.05,0.2190429135575903,0.05,7.75,slippery
Expected SARSA,17,1000,7918,0.03,0.1714466079977653,0.03,9.54,slippery
Expected SARSA,17,1200,9695,0.14,0.348735088019777,0.14,17.16,slippery
Expected SARSA,17,1400,11500,0.11,0.3144660377352202,0.11,16.42,slippery
Expected SARSA,17,1600,13289,0.22,0.4163331998932266,0.22,21.04,slippery
Expected SARSA,17,1800,15253,0.13,0.33799766898963113,0.13,10.86,slippery
Expected SARSA,17,2000,17188,0.08,0.2726599243442907,0.08,10.32,slippery
Expected SARSA,17,2200,19186,0.21,0.40936018074033237,0.21,18.44,slippery
Expected SARSA,17,2400,21437,0.26,0.44084400227680803,0.26,21.08,slippery
Expected SARSA,17,2600,23935,0.17,0.3775251680686369,0.17,14.26,slippery
Expected SARSA,17,2800,26451,0.31,0.46482319871173167,0.31,30.67,slippery
Expected SARSA,17,3000,29340,0.19,0.3942772444036625,0.19,16.2,slippery
Expected SARSA,17,3200,32392,0.44,0.4988876515698589,0.44,29.75,slippery
Expected SARSA,17,3400,36358,0.41,0.4943110704237103,0.41,25.95,slippery
Expected SARSA,17,3600,40315,0.43,0.497569851956243,0.43,32.18,slippery
Expected SARSA,17,3800,44765,0.51,0.5024183937956913,0.51,30.86,slippery
Expected SARSA,17,4000,49967,0.24,0.42923469599092784,0.24,24.07,slippery
Expected SARSA,17,4200,56591,0.57,0.497569851956243,0.57,41.44,slippery
Expected SARSA,17,4400,63074,0.61,0.4902071300001973,0.61,33.64,slippery
Expected SARSA,17,4600,69086,0.6,0.49236596391733095,0.6,35.32,slippery
Expected SARSA,17,4800,75371,0.45,0.5000000000000001,0.45,29.12,slippery
Expected SARSA,17,5000,82707,0.72,0.4512608598542128,0.72,38.8,slippery
Expected SARSA,18,1,17,0.02,0.14070529413628968,0.02,7.77,slippery
Expected SARSA,18,200,1571,0.01,0.09999999999999999,0.01,6.68,slippery
Expected SARSA,18,400,3136,0.09,0.28762349126466136,0.09,9.4,slippery
